"ENSMBL.ID"	"log2FoldChange"	"padj"	"ENTREZID"	"SYMBOL"	"GENENAME"
"ENSG00000011052"	0.458140384466187	5.06406335684653e-18	654364	"NME1-NME2"	"NME1-NME2 readthrough"
"ENSG00000011105"	-0.378935282015112	2.10476581238781e-12	10867	"TSPAN9"	"tetraspanin 9"
"ENSG00000011114"	-0.00813157051151828	0.844195843832664	55727	"BTBD7"	"BTB domain containing 7"
"ENSG00000011132"	0.285809749793605	0.000321565810602399	9546	"APBA3"	"amyloid beta precursor protein binding family A member 3"
"ENSG00000011143"	-0.0501495324575263	0.242767221950691	54903	"MKS1"	"Meckel syndrome, type 1"
"ENSG00000011198"	-0.333802484224532	1.50354969109469e-05	51099	"ABHD5"	"abhydrolase domain containing 5"
"ENSG00000011201"	0.281175311238608	3.67635846499988e-06	3730	"ANOS1"	"anosmin 1"
"ENSG00000011243"	-0.130886578159068	0.0121175342231851	26993	"AKAP8L"	"A-kinase anchoring protein 8 like"
"ENSG00000011258"	-0.234752532779177	0.000311162778089089	54799	"MBTD1"	"mbt domain containing 1"
"ENSG00000011260"	0.0643014123961931	0.125098142743472	51096	"UTP18"	"UTP18, small subunit processome component"
"ENSG00000011275"	-0.223193800005401	1.79643380929173e-15	54476	"RNF216"	"ring finger protein 216"
"ENSG00000011295"	-0.195701230987025	2.50859171989453e-08	54902	"TTC19"	"tetratricopeptide repeat domain 19"
"ENSG00000011304"	0.376932535777535	1.62522370211809e-15	5725	"PTBP1"	"polypyrimidine tract binding protein 1"
"ENSG00000011347"	-0.779917750221231	8.90537461633958e-21	9066	"SYT7"	"synaptotagmin 7"
"ENSG00000011376"	0.229885820541699	1.17125195239205e-10	23395	"LARS2"	"leucyl-tRNA synthetase 2, mitochondrial"
"ENSG00000011405"	0.261862768742344	0.000195655429374251	5286	"PIK3C2A"	"phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha"
"ENSG00000011422"	0.82867003327312	4.51029099044131e-27	5329	"PLAUR"	"plasminogen activator, urokinase receptor"
"ENSG00000011426"	1.1798618796574	2.1460727408462e-51	54443	"ANLN"	"anillin actin binding protein"
"ENSG00000011451"	0.198315773060517	0.00198429387626174	58525	"WIZ"	"widely interspaced zinc finger motifs"
"ENSG00000011454"	-0.28270456369199	3.20024376561355e-22	2844	"GPR21"	"G protein-coupled receptor 21"
"ENSG00000011465"	-1.13178006960053	1.62311063229241e-35	1634	"DCN"	"decorin"
"ENSG00000011478"	-0.33175997970107	6.28344723138248e-09	54814	"QPCTL"	"glutaminyl-peptide cyclotransferase like"
"ENSG00000011485"	0.0764020764171641	0.101480314016381	5536	"PPP5C"	"protein phosphatase 5 catalytic subunit"
"ENSG00000011523"	-0.755392557694403	6.89708173182958e-80	23177	"CEP68"	"centrosomal protein 68"
"ENSG00000011566"	-0.298401294893965	4.87045552234431e-07	8491	"MAP4K3"	"mitogen-activated protein kinase kinase kinase kinase 3"
"ENSG00000011600"	0.393105455707833	1.54949416603652e-07	7305	"TYROBP"	"TYRO protein tyrosine kinase binding protein"
"ENSG00000011638"	-0.737843717235505	1.43491478922687e-79	57146	"TMEM159"	"transmembrane protein 159"
"ENSG00000012048"	0.764954583212707	2.62117886972911e-32	672	"BRCA1"	"BRCA1, DNA repair associated"
"ENSG00000012061"	-0.105069638503643	0.00393038787209093	2067	"ERCC1"	"ERCC excision repair 1, endonuclease non-catalytic subunit"
"ENSG00000012171"	-1.79978574839942	1.0332685397419e-50	7869	"SEMA3B"	"semaphorin 3B"
"ENSG00000012174"	-0.0798385768342006	0.0463215477300245	51360	"MBTPS2"	"membrane bound transcription factor peptidase, site 2"
"ENSG00000012211"	0.476252063180843	7.2796461630861e-14	4007	"PRICKLE3"	"prickle planar cell polarity protein 3"
"ENSG00000012223"	5.79819250681326	3.23121458553344e-183	4057	"LTF"	"lactotransferrin"
"ENSG00000012232"	0.256941927097285	5.8540061713991e-11	2137	"EXTL3"	"exostosin like glycosyltransferase 3"
"ENSG00000012660"	-1.12725521539421	1.22543108425348e-22	60481	"ELOVL5"	"ELOVL fatty acid elongase 5"
"ENSG00000012779"	0.0695804587463836	0.318150033143048	240	"ALOX5"	"arachidonate 5-lipoxygenase"
"ENSG00000012822"	-0.369853939035254	3.04173843393955e-18	57658	"CALCOCO1"	"calcium binding and coiled-coil domain 1"
"ENSG00000012963"	-0.0470160466457291	0.104114517732953	55148	"UBR7"	"ubiquitin protein ligase E3 component n-recognin 7 (putative)"
"ENSG00000012983"	-0.0816620794134733	0.172172393718005	11183	"MAP4K5"	"mitogen-activated protein kinase kinase kinase kinase 5"
"ENSG00000013016"	0.0682273405582647	0.206612694809284	30845	"EHD3"	"EH domain containing 3"
"ENSG00000013275"	0.743888011160375	4.04451383809096e-63	5704	"PSMC4"	"proteasome 26S subunit, ATPase 4"
"ENSG00000013288"	-0.482330225738842	2.47030925251853e-21	23324	"MAN2B2"	"mannosidase alpha class 2B member 2"
"ENSG00000013297"	-0.473485620188428	2.09956029117979e-05	5010	"CLDN11"	"claudin 11"
"ENSG00000013306"	0.532342568421617	2.54762774417782e-18	51629	"SLC25A39"	"solute carrier family 25 member 39"
"ENSG00000013364"	0.371059820605633	1.20536412337979e-09	9961	"MVP"	"major vault protein"
"ENSG00000013374"	0.0769216721744342	0.00463341211490623	51667	"NUB1"	"negative regulator of ubiquitin like proteins 1"
"ENSG00000013375"	0.0471067351018523	0.264402521620859	5238	"PGM3"	"phosphoglucomutase 3"
"ENSG00000013392"	-0.389457657323069	1.81636299676049e-16	112611	"RWDD2A"	"RWD domain containing 2A"
"ENSG00000013441"	-0.0052090997810023	0.965758361361671	1195	"CLK1"	"CDC like kinase 1"
"ENSG00000013503"	0.553185584653216	6.45948243447375e-49	55703	"POLR3B"	"RNA polymerase III subunit B"
"ENSG00000013523"	0.196330282423167	1.74009174218088e-09	23357	"ANGEL1"	"angel homolog 1"
"ENSG00000013561"	-0.300871262662588	3.58083010912407e-11	9604	"RNF14"	"ring finger protein 14"
"ENSG00000013563"	0.124666729949495	0.00127873712364733	1774	"DNASE1L1"	"deoxyribonuclease 1 like 1"
"ENSG00000013573"	0.153477071306567	0.0687396557669346	1663	"DDX11"	"DEAD/H-box helicase 11"
"ENSG00000013583"	-0.666978984559035	4.51730310614689e-104	50865	"HEBP1"	"heme binding protein 1"
"ENSG00000013588"	-0.75584314820545	6.86780020962454e-11	9052	"GPRC5A"	"G protein-coupled receptor class C group 5 member A"
"ENSG00000013619"	-0.41084406610846	6.00018207719462e-12	10046	"MAMLD1"	"mastermind like domain containing 1"
"ENSG00000013725"	1.21220480418737	7.83390201580775e-37	923	"CD6"	"CD6 molecule"
"ENSG00000013810"	1.31601146017179	2.4787419084595e-128	10460	"TACC3"	"transforming acidic coiled-coil containing protein 3"
"ENSG00000014123"	0.143811929878421	0.0151650811634585	23376	"UFL1"	"UFM1 specific ligase 1"
"ENSG00000014138"	0.543402104589653	2.57568851857623e-39	23649	"POLA2"	"DNA polymerase alpha 2, accessory subunit"
"ENSG00000014164"	0.067380953665559	0.380438814809083	23144	"ZC3H3"	"zinc finger CCCH-type containing 3"
"ENSG00000014216"	0.576323230977308	2.95343029590764e-22	823	"CAPN1"	"calpain 1"
"ENSG00000014257"	1.29050323501682	9.81078328559334e-96	55	"ACPP"	"acid phosphatase, prostate"
"ENSG00000014641"	0.209425359288972	6.61327379789674e-07	4190	"MDH1"	"malate dehydrogenase 1"
"ENSG00000014824"	0.0637543003461144	0.189824271133497	10463	"SLC30A9"	"solute carrier family 30 member 9"
"ENSG00000014914"	-0.716630012654945	9.51407961596556e-53	10903	"MTMR11"	"myotubularin related protein 11"
"ENSG00000014919"	-0.138437376790377	0.000679876485861755	1355	"COX15"	"COX15, cytochrome c oxidase assembly homolog"
"ENSG00000015133"	0.487668588556808	9.34854352595907e-21	440193	"CCDC88C"	"coiled-coil domain containing 88C"
"ENSG00000015153"	0.0860788124045041	0.136527305922041	10138	"YAF2"	"YY1 associated factor 2"
"ENSG00000015171"	-0.400141512857343	4.33514241221385e-28	10771	"ZMYND11"	"zinc finger MYND-type containing 11"
"ENSG00000015285"	0.60872427874135	5.03503292537725e-15	7454	"WAS"	"Wiskott-Aldrich syndrome"
"ENSG00000015475"	0.514061840076067	3.23680855587263e-43	637	"BID"	"BH3 interacting domain death agonist"
"ENSG00000015479"	-0.0216290404448192	0.671425751162752	9782	"MATR3"	"matrin 3"
"ENSG00000015532"	-0.440692763967019	3.86190280604084e-15	64132	"XYLT2"	"xylosyltransferase 2"
"ENSG00000015568"	-0.34048042892923	1.3075783249478e-07	84220	"RGPD5"	"RANBP2-like and GRIP domain containing 5"
"ENSG00000015676"	-0.138562631657468	0.000148589524867824	23386	"NUDCD3"	"NudC domain containing 3"
"ENSG00000016391"	-1.21695393906009	5.04470449123219e-53	55349	"CHDH"	"choline dehydrogenase"
"ENSG00000016402"	-0.7563531215782	1.29961744047898e-42	53832	"IL20RA"	"interleukin 20 receptor subunit alpha"
"ENSG00000016602"	-0.396012428165415	6.58470275851864e-05	22802	"CLCA4"	"chloride channel accessory 4"
"ENSG00000016864"	-0.388206453092542	1.52498805287596e-28	55830	"GLT8D1"	"glycosyltransferase 8 domain containing 1"
"ENSG00000017260"	0.116900402968851	0.0032869911667244	27032	"ATP2C1"	"ATPase secretory pathway Ca2+ transporting 1"
"ENSG00000017427"	-0.527350937910014	1.5563470421321e-05	3479	"IGF1"	"insulin like growth factor 1"
"ENSG00000017483"	1.05775565408213	2.31311388255069e-58	92745	"SLC38A5"	"solute carrier family 38 member 5"
"ENSG00000017797"	0.155050975370094	5.64924964062735e-06	10928	"RALBP1"	"ralA binding protein 1"
"ENSG00000018189"	-0.30242211723992	3.33625096398053e-08	22902	"RUFY3"	"RUN and FYVE domain containing 3"
"ENSG00000018236"	-0.796990370818238	6.19271612953539e-16	1272	"CNTN1"	"contactin 1"
"ENSG00000018280"	0.837182410952875	9.32698418159145e-14	6556	"SLC11A1"	"solute carrier family 11 member 1"
"ENSG00000018408"	0.0774172726743617	0.109442506176753	25937	"WWTR1"	"WW domain containing transcription regulator 1"
"ENSG00000018510"	0.280018080688344	1.68625832401861e-06	8540	"AGPS"	"alkylglycerone phosphate synthase"
"ENSG00000018610"	-0.0829225144300159	0.0292879698849293	63932	"CXorf56"	"chromosome X open reading frame 56"
"ENSG00000018625"	-1.72111786832433	4.57930695735955e-85	477	"ATP1A2"	"ATPase Na+/K+ transporting subunit alpha 2"
"ENSG00000018699"	0.253893507324526	3.11269515132601e-07	55622	"TTC27"	"tetratricopeptide repeat domain 27"
"ENSG00000018869"	-0.899081758053001	1.6710898840537e-28	147948	"ZNF582"	"zinc finger protein 582"
"ENSG00000019144"	-0.902980565246387	3.4042013489572e-52	23187	"PHLDB1"	"pleckstrin homology like domain family B member 1"
"ENSG00000019169"	-0.0272088707643712	0.863443218199797	8685	"MARCO"	"macrophage receptor with collagenous structure"
"ENSG00000019186"	3.53939348776899	2.54901693941814e-152	1591	"CYP24A1"	"cytochrome P450 family 24 subfamily A member 1"
"ENSG00000019485"	-0.401559641625326	1.60758405438324e-23	56981	"PRDM11"	"PR/SET domain 11"
"ENSG00000019549"	0.229367831864249	8.6383819615183e-08	6591	"SNAI2"	"snail family transcriptional repressor 2"
"ENSG00000019582"	0.285680289740308	8.10490440595491e-05	972	"CD74"	"CD74 molecule"
"ENSG00000019991"	-0.464533324120906	7.52158945140336e-07	3082	"HGF"	"hepatocyte growth factor"
"ENSG00000019995"	-0.0469235591488506	0.295334680190496	54764	"ZRANB1"	"zinc finger RANBP2-type containing 1"
"ENSG00000020129"	0.471225185607697	1.00628164110188e-13	23154	"NCDN"	"neurochondrin"
"ENSG00000020181"	-0.824235668469069	5.8520166053954e-29	25960	"ADGRA2"	"adhesion G protein-coupled receptor A2"
"ENSG00000020256"	-0.303412580111356	2.97328257452047e-12	55734	"ZFP64"	"ZFP64 zinc finger protein"
"ENSG00000020426"	0.146199039036052	0.00367687405564045	4331	"MNAT1"	"MNAT1, CDK activating kinase assembly factor"
"ENSG00000020577"	-0.891700864956759	3.2685141910384e-26	23034	"SAMD4A"	"sterile alpha motif domain containing 4A"
"ENSG00000020633"	-0.151334227031732	0.0243260546943563	864	"RUNX3"	"runt related transcription factor 3"
"ENSG00000020922"	-0.283692376663384	1.46613212656746e-06	4361	"MRE11"	"MRE11 homolog, double strand break repair nuclease"
"ENSG00000021300"	-1.21058818955428	3.31752928750582e-30	58473	"PLEKHB1"	"pleckstrin homology domain containing B1"
"ENSG00000021355"	1.71915954048027	1.82873944875821e-127	1992	"SERPINB1"	"serpin family B member 1"
"ENSG00000021574"	0.08577963773967	0.137654556790232	6683	"SPAST"	"spastin"
"ENSG00000021645"	-1.47918075023338	2.86060546886893e-81	9369	"NRXN3"	"neurexin 3"
"ENSG00000021762"	-0.345808347277173	1.40525678976892e-08	114879	"OSBPL5"	"oxysterol binding protein like 5"
"ENSG00000021776"	0.365256571871689	2.39376492761947e-19	9716	"AQR"	"aquarius intron-binding spliceosomal factor"
"ENSG00000021826"	-0.229789584646601	0.00198429387626174	1373	"CPS1"	"carbamoyl-phosphate synthase 1"
"ENSG00000022267"	-1.44986376163755	1.99995421115315e-74	2273	"FHL1"	"four and a half LIM domains 1"
"ENSG00000022277"	-0.0669978094624169	0.0150058684947808	51507	"RTFDC1"	"replication termination factor 2 domain containing 1"
"ENSG00000022556"	1.70411910629018	3.66618356006283e-17	55655	"NLRP2"	"NLR family pyrin domain containing 2"
"ENSG00000022567"	-0.858885954318861	1.78940858163281e-26	57210	"SLC45A4"	"solute carrier family 45 member 4"
"ENSG00000022840"	0.280409136245431	5.57096120337213e-48	9921	"RNF10"	"ring finger protein 10"
"ENSG00000022976"	-0.156234430933429	3.95540130658924e-05	55778	"ZNF839"	"zinc finger protein 839"
"ENSG00000023041"	0.372916132415471	5.61000412439157e-10	64429	"ZDHHC6"	"zinc finger DHHC-type containing 6"
"ENSG00000023171"	0.23756379399892	0.00012689436806888	57476	"GRAMD1B"	"GRAM domain containing 1B"
"ENSG00000023191"	0.0702805158701448	0.335895603674435	6050	"RNH1"	"ribonuclease/angiogenin inhibitor 1"
"ENSG00000023228"	0.115500380627442	0.0008043528677708	4719	"NDUFS1"	"NADH:ubiquinone oxidoreductase core subunit S1"
"ENSG00000023287"	0.0208842421435067	0.766326265381733	9821	"RB1CC1"	"RB1 inducible coiled-coil 1"
"ENSG00000023318"	0.366172741979163	8.55162500882032e-21	23071	"ERP44"	"endoplasmic reticulum protein 44"
"ENSG00000023330"	0.809552199518756	1.12430796423216e-49	211	"ALAS1"	"5'-aminolevulinate synthase 1"
"ENSG00000023445"	1.43292383966405	2.08710006284391e-59	330	"BIRC3"	"baculoviral IAP repeat containing 3"
"ENSG00000023516"	-0.246316922754776	0.00019917688372453	11215	"AKAP11"	"A-kinase anchoring protein 11"
"ENSG00000023572"	0.386312931403986	2.69420848710227e-09	51022	"GLRX2"	"glutaredoxin 2"
"ENSG00000023608"	0.1747611870045	0.00142787606988055	6617	"SNAPC1"	"small nuclear RNA activating complex polypeptide 1"
"ENSG00000023697"	0.161329263862791	4.41527975251381e-06	51071	"DERA"	"deoxyribose-phosphate aldolase"
"ENSG00000023734"	0.359449801351592	4.27956665008518e-26	11171	"STRAP"	"serine/threonine kinase receptor associated protein"
"ENSG00000023839"	0.602478327115891	1.51071590592048e-12	1244	"ABCC2"	"ATP binding cassette subfamily C member 2"
"ENSG00000023892"	0.294387513020864	9.37360180024057e-08	50619	"DEF6"	"DEF6, guanine nucleotide exchange factor"
"ENSG00000023902"	0.049528605176644	0.419723667782394	51177	"PLEKHO1"	"pleckstrin homology domain containing O1"
"ENSG00000023909"	0.306078391319505	2.07953817864314e-05	2730	"GCLM"	"glutamate-cysteine ligase modifier subunit"
"ENSG00000024048"	-0.0295877670639017	0.53165936493678	23304	"UBR2"	"ubiquitin protein ligase E3 component n-recognin 2"
"ENSG00000024422"	-0.378797454840907	7.63765028035751e-10	30846	"EHD2"	"EH domain containing 2"
"ENSG00000024526"	1.28630099535705	1.48162655340994e-52	55635	"DEPDC1"	"DEP domain containing 1"
"ENSG00000024862"	-0.221907709127668	1.03249877883647e-06	25901	"CCDC28A"	"coiled-coil domain containing 28A"
"ENSG00000025039"	-0.426173954076531	6.50112792355085e-16	58528	"RRAGD"	"Ras related GTP binding D"
"ENSG00000025156"	-0.472122478563074	1.80958329258577e-19	3298	"HSF2"	"heat shock transcription factor 2"
"ENSG00000025293"	-0.141965405995011	3.04142474494868e-06	51230	"PHF20"	"PHD finger protein 20"
"ENSG00000025423"	-0.65366121008943	2.27846853023591e-19	8630	"HSD17B6"	"hydroxysteroid 17-beta dehydrogenase 6"
"ENSG00000025434"	-0.684554276325849	6.5089030648748e-28	10062	"NR1H3"	"nuclear receptor subfamily 1 group H member 3"
"ENSG00000025708"	3.43512110706552	6.71134988153199e-242	1890	"TYMP"	"thymidine phosphorylase"
"ENSG00000025770"	-0.0218252815694923	0.733887352776124	29781	"NCAPH2"	"non-SMC condensin II complex subunit H2"
"ENSG00000025772"	0.258841558124339	3.16053010045551e-13	10953	"TOMM34"	"translocase of outer mitochondrial membrane 34"
"ENSG00000025796"	-0.130144410189929	0.00300475096131269	11231	"SEC63"	"SEC63 homolog, protein translocation regulator"
"ENSG00000025800"	0.133173147101972	1.82723387982976e-05	23633	"KPNA6"	"karyopherin subunit alpha 6"
"ENSG00000026025"	-0.60994173575986	3.20167840356458e-24	7431	"VIM"	"vimentin"
"ENSG00000026036"	0.752832024276397	1.1493212262143e-25	51750	"RTEL1"	"regulator of telomere elongation helicase 1"
"ENSG00000026103"	0.243625793092094	7.85144803991611e-05	355	"FAS"	"Fas cell surface death receptor"
"ENSG00000026297"	-0.080643592154715	0.101838960733744	8635	"RNASET2"	"ribonuclease T2"
"ENSG00000026508"	0.288586103799902	1.33547220056363e-13	960	"CD44"	"CD44 molecule (Indian blood group)"
"ENSG00000026652"	0.0856692373438117	0.181624026384098	56895	"AGPAT4"	"1-acylglycerol-3-phosphate O-acyltransferase 4"
"ENSG00000026751"	1.70184420222098	1.45635087009653e-125	57823	"SLAMF7"	"SLAM family member 7"
"ENSG00000026950"	0.248145198035577	0.000102486079656288	11119	"BTN3A1"	"butyrophilin subfamily 3 member A1"
"ENSG00000027001"	-0.0968844700492015	0.0415308925694873	4285	"MIPEP"	"mitochondrial intermediate peptidase"
"ENSG00000027075"	0.706068313963551	1.05702825016431e-80	5583	"PRKCH"	"protein kinase C eta"
"ENSG00000027697"	0.764490163127662	5.93824583145054e-72	3459	"IFNGR1"	"interferon gamma receptor 1"
"ENSG00000027847"	0.098164210669169	0.115800026018183	11285	"B4GALT7"	"beta-1,4-galactosyltransferase 7"
"ENSG00000027869"	2.47065934464915	7.81187858802977e-134	9047	"SH2D2A"	"SH2 domain containing 2A"
"ENSG00000028116"	0.890242009531372	8.66403754714875e-52	7444	"VRK2"	"vaccinia related kinase 2"
"ENSG00000028137"	0.470353502448755	4.24449984281453e-13	7133	"TNFRSF1B"	"TNF receptor superfamily member 1B"
"ENSG00000028203"	0.159940690999046	0.000267663566610505	55591	"VEZT"	"vezatin, adherens junctions transmembrane protein"
"ENSG00000028277"	0.244055779485528	0.00064591274387248	5452	"POU2F2"	"POU class 2 homeobox 2"
"ENSG00000028310"	-0.155460280503106	2.41142956691982e-05	65980	"BRD9"	"bromodomain containing 9"
"ENSG00000028528"	-0.31897943816456	1.46238959429336e-59	6642	"SNX1"	"sorting nexin 1"
"ENSG00000028839"	0.106640990593319	0.0400079941734779	9519	"TBPL1"	"TATA-box binding protein like 1"
"ENSG00000029153"	2.17006150897927	0	56938	"ARNTL2"	"aryl hydrocarbon receptor nuclear translocator like 2"
"ENSG00000029363"	0.104176409885705	0.126612873537726	9774	"BCLAF1"	"BCL2 associated transcription factor 1"
"ENSG00000029364"	0.104038589102254	0.00162971133816779	55334	"SLC39A9"	"solute carrier family 39 member 9"
"ENSG00000029534"	0.633782726106946	1.95448195749292e-13	286	"ANK1"	"ankyrin 1"
"ENSG00000029639"	-0.0834871206455794	0.0483039637821411	51106	"TFB1M"	"transcription factor B1, mitochondrial"
"ENSG00000029725"	-0.10827311105086	0.0297616020130117	9135	"RABEP1"	"rabaptin, RAB GTPase binding effector protein 1"
"ENSG00000029993"	1.08244358285872	2.77700898906852e-106	3149	"HMGB3"	"high mobility group box 3"
"ENSG00000030066"	0.241408255265634	9.08247074285530e-10	23279	"NUP160"	"nucleoporin 160"
"ENSG00000030110"	1.25571969056789	1.37295972248957e-78	578	"BAK1"	"BCL2 antagonist/killer 1"
"ENSG00000030419"	-0.0751946127676584	0.357155358688408	22807	"IKZF2"	"IKAROS family zinc finger 2"
"ENSG00000030582"	0.558020612067254	5.26366517151908e-15	2896	"GRN"	"granulin precursor"
"ENSG00000031003"	-0.00981254564724912	0.873498945143379	51306	"FAM13B"	"family with sequence similarity 13 member B"
"ENSG00000031081"	-0.52491018271442	1.74451285527405e-28	57514	"ARHGAP31"	"Rho GTPase activating protein 31"
"ENSG00000031691"	0.278192278921768	0.000511267171787478	55166	"CENPQ"	"centromere protein Q"
